api_uri,congress,dw_nominate,gender,id,name,party,seniority
https://api.propublica.org/congress/v1/members/A000109.json,108,,M,A000109,Wayne Allard,R,7
https://api.propublica.org/congress/v1/members/A000121.json,108,,M,A000121,George Allen,R,3
https://api.propublica.org/congress/v1/members/B000243.json,108,,M,B000243,Max Baucus,D,25
https://api.propublica.org/congress/v1/members/B001233.json,108,,M,B001233,Evan Bayh,D,5
https://api.propublica.org/congress/v1/members/B000382.json,108,,M,B000382,Robert Bennett,R,11
https://api.propublica.org/congress/v1/members/B000444.json,108,,M,B000444,Joseph Biden,D,31
https://api.propublica.org/congress/v1/members/B000468.json,108,,M,B000468,Jeff Bingaman,D,21
https://api.propublica.org/congress/v1/members/B000611.json,108,,M,B000611,Christopher Bond,R,17
https://api.propublica.org/congress/v1/members/B000711.json,108,,F,B000711,Barbara Boxer,D,11
https://api.propublica.org/congress/v1/members/B000780.json,108,,M,B000780,John Breaux,D,17
https://api.propublica.org/congress/v1/members/B000953.json,108,,M,B000953,Sam Brownback,R,9
https://api.propublica.org/congress/v1/members/B001066.json,108,,M,B001066,Jim Bunning,R,5
https://api.propublica.org/congress/v1/members/B001126.json,108,,M,B001126,Conrad Burns,R,15
https://api.propublica.org/congress/v1/members/B001210.json,108,,M,B001210,Robert Byrd,D,45
https://api.propublica.org/congress/v1/members/C000077.json,108,,M,C000077,Ben Campbell,R,11
https://api.propublica.org/congress/v1/members/C000127.json,108,,F,C000127,Maria Cantwell,D,3
https://api.propublica.org/congress/v1/members/C000174.json,108,,M,C000174,Thomas Carper,D,3
https://api.propublica.org/congress/v1/members/C001040.json,108,,M,C001040,Lincoln Chafee,R,5
https://api.propublica.org/congress/v1/members/C000286.json,108,,M,C000286,Saxby Chambliss,R,1
https://api.propublica.org/congress/v1/members/C001041.json,108,,F,C001041,Hillary Clinton,D,3
https://api.propublica.org/congress/v1/members/C000567.json,108,,M,C000567,Thad Cochran,R,25
https://api.propublica.org/congress/v1/members/C001057.json,108,,M,C001057,Norm Coleman,R,1
https://api.propublica.org/congress/v1/members/C001035.json,108,,F,C001035,Susan Collins,R,7
https://api.propublica.org/congress/v1/members/C000705.json,108,,M,C000705,Kent Conrad,D,17
https://api.propublica.org/congress/v1/members/C001056.json,108,,M,C001056,John Cornyn,R,1
https://api.propublica.org/congress/v1/members/C001042.json,108,,M,C001042,Jon Corzine,D,3
https://api.propublica.org/congress/v1/members/C000858.json,108,,M,C000858,Larry Craig,R,13
https://api.propublica.org/congress/v1/members/C000880.json,108,,M,C000880,Michael Crapo,R,5
https://api.propublica.org/congress/v1/members/D000064.json,108,,M,D000064,Thomas Daschle,D,17
https://api.propublica.org/congress/v1/members/D000596.json,108,,M,D000596,Mark Dayton,D,3
https://api.propublica.org/congress/v1/members/D000294.json,108,,M,D000294,Michael DeWine,R,9
https://api.propublica.org/congress/v1/members/D000388.json,108,,M,D000388,Christopher Dodd,D,23
https://api.propublica.org/congress/v1/members/D000601.json,108,,F,D000601,Elizabeth Dole,R,1
https://api.propublica.org/congress/v1/members/D000407.json,108,,M,D000407,Pete Domenici,R,31
https://api.propublica.org/congress/v1/members/D000432.json,108,,M,D000432,Byron Dorgan,D,11
https://api.propublica.org/congress/v1/members/D000563.json,108,,M,D000563,Richard Durbin,D,7
https://api.propublica.org/congress/v1/members/E000286.json,108,,M,E000286,John Edwards,D,5
https://api.propublica.org/congress/v1/members/E000194.json,108,,M,E000194,John Ensign,R,3
https://api.propublica.org/congress/v1/members/E000285.json,108,,M,E000285,Michael Enzi,R,7
https://api.propublica.org/congress/v1/members/F000061.json,108,,M,F000061,Russ Feingold,D,11
https://api.propublica.org/congress/v1/members/F000062.json,108,,F,F000062,Dianne Feinstein,D,11
https://api.propublica.org/congress/v1/members/F000442.json,108,,M,F000442,Peter Fitzgerald,R,5
https://api.propublica.org/congress/v1/members/F000439.json,108,,M,F000439,William Frist,R,9
https://api.propublica.org/congress/v1/members/G000352.json,108,,M,G000352,Bob Graham,D,17
https://api.propublica.org/congress/v1/members/G000359.json,108,,M,G000359,Lindsey Graham,R,1
https://api.propublica.org/congress/v1/members/G000386.json,108,,M,G000386,Charles Grassley,R,23
https://api.propublica.org/congress/v1/members/G000445.json,108,,M,G000445,Judd Gregg,R,11
https://api.propublica.org/congress/v1/members/H001028.json,108,,M,H001028,Chuck Hagel,R,7
https://api.propublica.org/congress/v1/members/H000206.json,108,,M,H000206,Tom Harkin,D,19
https://api.propublica.org/congress/v1/members/H000338.json,108,,M,H000338,Orrin Hatch,R,27
https://api.propublica.org/congress/v1/members/H000725.json,108,,M,H000725,Ernest Hollings,D,37
https://api.propublica.org/congress/v1/members/H001016.json,108,,F,H001016,Kay Hutchison,R,11
https://api.propublica.org/congress/v1/members/I000024.json,108,,M,I000024,James Inhofe,R,11
https://api.propublica.org/congress/v1/members/I000025.json,108,,M,I000025,Daniel Inouye,D,35
https://api.propublica.org/congress/v1/members/J000072.json,108,,M,J000072,James Jeffords,I,15
https://api.propublica.org/congress/v1/members/J000177.json,108,,M,J000177,Tim Johnson,D,7
https://api.propublica.org/congress/v1/members/K000105.json,108,,M,K000105,Edward Kennedy,D,41
https://api.propublica.org/congress/v1/members/K000148.json,108,,M,K000148,John Kerry,D,19
https://api.propublica.org/congress/v1/members/K000305.json,108,,M,K000305,Herb Kohl,D,15
https://api.propublica.org/congress/v1/members/K000352.json,108,,M,K000352,Jon Kyl,R,9
https://api.propublica.org/congress/v1/members/L000550.json,108,,F,L000550,Mary Landrieu,D,7
https://api.propublica.org/congress/v1/members/L000123.json,108,,M,L000123,Frank Lautenberg,D,19
https://api.propublica.org/congress/v1/members/L000174.json,108,,M,L000174,Patrick Leahy,D,29
https://api.propublica.org/congress/v1/members/L000261.json,108,,M,L000261,Carl Levin,D,25
https://api.propublica.org/congress/v1/members/L000304.json,108,,M,L000304,Joseph Lieberman,D,15
https://api.propublica.org/congress/v1/members/L000035.json,108,,F,L000035,Blanche Lincoln,D,5
https://api.propublica.org/congress/v1/members/L000447.json,108,,M,L000447,Trent Lott,R,15
https://api.propublica.org/congress/v1/members/L000504.json,108,,M,L000504,Richard Lugar,R,27
https://api.propublica.org/congress/v1/members/M000303.json,108,,M,M000303,John McCain,R,17
https://api.propublica.org/congress/v1/members/M000355.json,108,,M,M000355,Mitch McConnell,R,19
https://api.propublica.org/congress/v1/members/M000702.json,108,,F,M000702,Barbara Mikulski,D,17
https://api.propublica.org/congress/v1/members/M001141.json,108,,M,M001141,Zell Miller,D,5
https://api.propublica.org/congress/v1/members/M001153.json,108,,F,M001153,Lisa Murkowski,R,3
https://api.propublica.org/congress/v1/members/M001111.json,108,,F,M001111,Patty Murray,D,11
https://api.propublica.org/congress/v1/members/N000032.json,108,,M,N000032,Bill Nelson,D,3
https://api.propublica.org/congress/v1/members/N000180.json,108,,M,N000180,Ben Nelson,D,3
https://api.propublica.org/congress/v1/members/N000102.json,108,,M,N000102,Don Nickles,R,23
https://api.propublica.org/congress/v1/members/P000590.json,108,,M,P000590,Mark Pryor,D,1
https://api.propublica.org/congress/v1/members/R000122.json,108,,M,R000122,Jack Reed,D,7
https://api.propublica.org/congress/v1/members/R000146.json,108,,M,R000146,Harry Reid,D,17
https://api.propublica.org/congress/v1/members/R000307.json,108,,M,R000307,Pat Roberts,R,7
https://api.propublica.org/congress/v1/members/R000361.json,108,,M,R000361,John Rockefeller,D,19
https://api.propublica.org/congress/v1/members/S000059.json,108,,M,S000059,Richard Santorum,R,9
https://api.propublica.org/congress/v1/members/S000064.json,108,,M,S000064,Paul Sarbanes,D,27
https://api.propublica.org/congress/v1/members/S000148.json,108,,M,S000148,Charles Schumer,D,5
https://api.propublica.org/congress/v1/members/S001141.json,108,,M,S001141,Jeff Sessions,R,7
https://api.propublica.org/congress/v1/members/S000320.json,108,,M,S000320,Richard Shelby,R,17
https://api.propublica.org/congress/v1/members/S001142.json,108,,M,S001142,Gordon Smith,R,7
https://api.propublica.org/congress/v1/members/S000663.json,108,,F,S000663,Olympia Snowe,R,9
https://api.propublica.org/congress/v1/members/S000709.json,108,,M,S000709,Arlen Specter,R,23
https://api.propublica.org/congress/v1/members/S000770.json,108,,F,S000770,Debbie Stabenow,D,3
https://api.propublica.org/congress/v1/members/S000888.json,108,,M,S000888,Ted Stevens,R,35
https://api.propublica.org/congress/v1/members/S001078.json,108,,M,S001078,John Sununu,R,1
https://api.propublica.org/congress/v1/members/T000024.json,108,,M,T000024,James Talent,R,3
https://api.propublica.org/congress/v1/members/T000162.json,108,,M,T000162,Craig Thomas,R,9
https://api.propublica.org/congress/v1/members/V000126.json,108,,M,V000126,George Voinovich,R,5
https://api.propublica.org/congress/v1/members/W000154.json,108,,M,W000154,John Warner,R,25
https://api.propublica.org/congress/v1/members/W000779.json,108,,M,W000779,Ron Wyden,D,8
https://api.propublica.org/congress/v1/members/A000069.json,109,,M,A000069,Daniel Akaka,D,15
https://api.propublica.org/congress/v1/members/A000360.json,109,,M,A000360,Lamar Alexander,R,3
https://api.propublica.org/congress/v1/members/A000109.json,109,,M,A000109,Wayne Allard,R,9
https://api.propublica.org/congress/v1/members/A000121.json,109,,M,A000121,George Allen,R,5
https://api.propublica.org/congress/v1/members/B000243.json,109,,M,B000243,Max Baucus,D,27
https://api.propublica.org/congress/v1/members/B001233.json,109,,M,B001233,Evan Bayh,D,7
https://api.propublica.org/congress/v1/members/B000382.json,109,,M,B000382,Robert Bennett,R,13
https://api.propublica.org/congress/v1/members/B000444.json,109,,M,B000444,Joseph Biden,D,33
https://api.propublica.org/congress/v1/members/B000468.json,109,,M,B000468,Jeff Bingaman,D,23
https://api.propublica.org/congress/v1/members/B000611.json,109,,M,B000611,Christopher Bond,R,19
https://api.propublica.org/congress/v1/members/B000711.json,109,,F,B000711,Barbara Boxer,D,13
https://api.propublica.org/congress/v1/members/B000953.json,109,,M,B000953,Sam Brownback,R,11
https://api.propublica.org/congress/v1/members/B001066.json,109,,M,B001066,Jim Bunning,R,7
https://api.propublica.org/congress/v1/members/B001126.json,109,,M,B001126,Conrad Burns,R,17
https://api.propublica.org/congress/v1/members/B001135.json,109,,M,B001135,Richard Burr,R,1
https://api.propublica.org/congress/v1/members/B001210.json,109,,M,B001210,Robert Byrd,D,47
https://api.propublica.org/congress/v1/members/C000127.json,109,,F,C000127,Maria Cantwell,D,5
https://api.propublica.org/congress/v1/members/C000174.json,109,,M,C000174,Thomas Carper,D,5
https://api.propublica.org/congress/v1/members/C001040.json,109,,M,C001040,Lincoln Chafee,R,7
https://api.propublica.org/congress/v1/members/C000286.json,109,,M,C000286,Saxby Chambliss,R,3
https://api.propublica.org/congress/v1/members/C001041.json,109,,F,C001041,Hillary Clinton,D,5
https://api.propublica.org/congress/v1/members/C000560.json,109,,M,C000560,Tom Coburn,R,1
https://api.propublica.org/congress/v1/members/C000567.json,109,,M,C000567,Thad Cochran,R,27
https://api.propublica.org/congress/v1/members/C001057.json,109,,M,C001057,Norm Coleman,R,3
https://api.propublica.org/congress/v1/members/C001035.json,109,,F,C001035,Susan Collins,R,9
https://api.propublica.org/congress/v1/members/C000705.json,109,,M,C000705,Kent Conrad,D,19
https://api.propublica.org/congress/v1/members/C001056.json,109,,M,C001056,John Cornyn,R,3
https://api.propublica.org/congress/v1/members/C001042.json,109,,M,C001042,Jon Corzine,D,5
https://api.propublica.org/congress/v1/members/C000858.json,109,,M,C000858,Larry Craig,R,15
https://api.propublica.org/congress/v1/members/C000880.json,109,,M,C000880,Michael Crapo,R,7
https://api.propublica.org/congress/v1/members/D000596.json,109,,M,D000596,Mark Dayton,D,5
https://api.propublica.org/congress/v1/members/D000595.json,109,,M,D000595,Jim DeMint,R,1
https://api.propublica.org/congress/v1/members/D000294.json,109,,M,D000294,Michael DeWine,R,11
https://api.propublica.org/congress/v1/members/D000388.json,109,,M,D000388,Christopher Dodd,D,25
https://api.propublica.org/congress/v1/members/D000601.json,109,,F,D000601,Elizabeth Dole,R,3
https://api.propublica.org/congress/v1/members/D000407.json,109,,M,D000407,Pete Domenici,R,33
https://api.propublica.org/congress/v1/members/D000432.json,109,,M,D000432,Byron Dorgan,D,13
https://api.propublica.org/congress/v1/members/D000563.json,109,,M,D000563,Richard Durbin,D,9
https://api.propublica.org/congress/v1/members/E000194.json,109,,M,E000194,John Ensign,R,5
https://api.propublica.org/congress/v1/members/E000285.json,109,,M,E000285,Michael Enzi,R,9
https://api.propublica.org/congress/v1/members/F000061.json,109,,M,F000061,Russ Feingold,D,13
https://api.propublica.org/congress/v1/members/F000062.json,109,,F,F000062,Dianne Feinstein,D,13
https://api.propublica.org/congress/v1/members/F000439.json,109,,M,F000439,William Frist,R,11
https://api.propublica.org/congress/v1/members/G000359.json,109,,M,G000359,Lindsey Graham,R,3
https://api.propublica.org/congress/v1/members/G000386.json,109,,M,G000386,Charles Grassley,R,25
https://api.propublica.org/congress/v1/members/G000445.json,109,,M,G000445,Judd Gregg,R,13
https://api.propublica.org/congress/v1/members/H001028.json,109,,M,H001028,Chuck Hagel,R,9
https://api.propublica.org/congress/v1/members/H000206.json,109,,M,H000206,Tom Harkin,D,21
https://api.propublica.org/congress/v1/members/H000338.json,109,,M,H000338,Orrin Hatch,R,29
https://api.propublica.org/congress/v1/members/H001016.json,109,,F,H001016,Kay Hutchison,R,13
https://api.propublica.org/congress/v1/members/I000024.json,109,,M,I000024,James Inhofe,R,13
https://api.propublica.org/congress/v1/members/I000025.json,109,,M,I000025,Daniel Inouye,D,37
https://api.propublica.org/congress/v1/members/I000055.json,109,,M,I000055,Johnny Isakson,R,1
https://api.propublica.org/congress/v1/members/J000072.json,109,,M,J000072,James Jeffords,I,17
https://api.propublica.org/congress/v1/members/J000177.json,109,,M,J000177,Tim Johnson,D,9
https://api.propublica.org/congress/v1/members/K000105.json,109,,M,K000105,Edward Kennedy,D,43
https://api.propublica.org/congress/v1/members/K000148.json,109,,M,K000148,John Kerry,D,21
https://api.propublica.org/congress/v1/members/K000305.json,109,,M,K000305,Herb Kohl,D,17
https://api.propublica.org/congress/v1/members/K000352.json,109,,M,K000352,Jon Kyl,R,11
https://api.propublica.org/congress/v1/members/L000550.json,109,,F,L000550,Mary Landrieu,D,9
https://api.propublica.org/congress/v1/members/L000123.json,109,,M,L000123,Frank Lautenberg,D,21
https://api.propublica.org/congress/v1/members/L000174.json,109,,M,L000174,Patrick Leahy,D,31
https://api.propublica.org/congress/v1/members/L000261.json,109,,M,L000261,Carl Levin,D,27
https://api.propublica.org/congress/v1/members/L000304.json,109,,M,L000304,Joseph Lieberman,D,17
https://api.propublica.org/congress/v1/members/L000035.json,109,,F,L000035,Blanche Lincoln,D,7
https://api.propublica.org/congress/v1/members/L000447.json,109,,M,L000447,Trent Lott,R,17
https://api.propublica.org/congress/v1/members/L000504.json,109,,M,L000504,Richard Lugar,R,29
https://api.propublica.org/congress/v1/members/M001162.json,109,,M,M001162,Mel Martinez,R,1
https://api.propublica.org/congress/v1/members/M000303.json,109,,M,M000303,John McCain,R,19
https://api.propublica.org/congress/v1/members/M000355.json,109,,M,M000355,Mitch McConnell,R,21
https://api.propublica.org/congress/v1/members/M000639.json,109,,M,M000639,Robert Menendez,D,1
https://api.propublica.org/congress/v1/members/M000702.json,109,,F,M000702,Barbara Mikulski,D,19
https://api.propublica.org/congress/v1/members/M001153.json,109,,F,M001153,Lisa Murkowski,R,5
https://api.propublica.org/congress/v1/members/M001111.json,109,,F,M001111,Patty Murray,D,13
https://api.propublica.org/congress/v1/members/N000180.json,109,,M,N000180,Ben Nelson,D,5
https://api.propublica.org/congress/v1/members/N000032.json,109,,M,N000032,Bill Nelson,D,5
https://api.propublica.org/congress/v1/members/O000167.json,109,,M,O000167,Barack Obama,D,1
https://api.propublica.org/congress/v1/members/P000590.json,109,,M,P000590,Mark Pryor,D,3
https://api.propublica.org/congress/v1/members/R000122.json,109,,M,R000122,Jack Reed,D,9
https://api.propublica.org/congress/v1/members/R000146.json,109,,M,R000146,Harry Reid,D,19
https://api.propublica.org/congress/v1/members/R000307.json,109,,M,R000307,Pat Roberts,R,9
https://api.propublica.org/congress/v1/members/R000361.json,109,,M,R000361,John Rockefeller,D,21
https://api.propublica.org/congress/v1/members/S001163.json,109,,M,S001163,Ken Salazar,D,1
https://api.propublica.org/congress/v1/members/S000059.json,109,,M,S000059,Richard Santorum,R,11
https://api.propublica.org/congress/v1/members/S000064.json,109,,M,S000064,Paul Sarbanes,D,29
https://api.propublica.org/congress/v1/members/S000148.json,109,,M,S000148,Charles Schumer,D,7
https://api.propublica.org/congress/v1/members/S001141.json,109,,M,S001141,Jeff Sessions,R,9
https://api.propublica.org/congress/v1/members/S000320.json,109,,M,S000320,Richard Shelby,R,19
https://api.propublica.org/congress/v1/members/S001142.json,109,,M,S001142,Gordon Smith,R,9
https://api.propublica.org/congress/v1/members/S000663.json,109,,F,S000663,Olympia Snowe,R,11
https://api.propublica.org/congress/v1/members/S000709.json,109,,M,S000709,Arlen Specter,R,25
https://api.propublica.org/congress/v1/members/S000770.json,109,,F,S000770,Debbie Stabenow,D,5
https://api.propublica.org/congress/v1/members/S000888.json,109,,M,S000888,Ted Stevens,R,37
https://api.propublica.org/congress/v1/members/S001078.json,109,,M,S001078,John Sununu,R,3
https://api.propublica.org/congress/v1/members/T000024.json,109,,M,T000024,James Talent,R,5
https://api.propublica.org/congress/v1/members/T000162.json,109,,M,T000162,Craig Thomas,R,11
https://api.propublica.org/congress/v1/members/T000250.json,109,,M,T000250,John Thune,R,1
https://api.propublica.org/congress/v1/members/V000127.json,109,,M,V000127,David Vitter,R,1
https://api.propublica.org/congress/v1/members/V000126.json,109,,M,V000126,George Voinovich,R,7
https://api.propublica.org/congress/v1/members/W000154.json,109,,M,W000154,John Warner,R,27
https://api.propublica.org/congress/v1/members/W000779.json,109,,M,W000779,Ron Wyden,D,10
https://api.propublica.org/congress/v1/members/A000069.json,110,,M,A000069,Daniel Akaka,D,17
https://api.propublica.org/congress/v1/members/A000360.json,110,,M,A000360,Lamar Alexander,R,5
https://api.propublica.org/congress/v1/members/A000109.json,110,,M,A000109,Wayne Allard,R,11
https://api.propublica.org/congress/v1/members/B001261.json,110,,M,B001261,John Barrasso,R,1
https://api.propublica.org/congress/v1/members/B000243.json,110,,M,B000243,Max Baucus,D,29
https://api.propublica.org/congress/v1/members/B001233.json,110,,M,B001233,Evan Bayh,D,9
https://api.propublica.org/congress/v1/members/B000382.json,110,,M,B000382,Robert Bennett,R,15
https://api.propublica.org/congress/v1/members/B000444.json,110,,M,B000444,Joseph Biden,D,35
https://api.propublica.org/congress/v1/members/B000468.json,110,,M,B000468,Jeff Bingaman,D,25
https://api.propublica.org/congress/v1/members/B000611.json,110,,M,B000611,Christopher Bond,R,21
https://api.propublica.org/congress/v1/members/B000711.json,110,,F,B000711,Barbara Boxer,D,15
https://api.propublica.org/congress/v1/members/B000944.json,110,,M,B000944,Sherrod Brown,D,1
https://api.propublica.org/congress/v1/members/B000953.json,110,,M,B000953,Sam Brownback,R,13
https://api.propublica.org/congress/v1/members/B001066.json,110,,M,B001066,Jim Bunning,R,9
https://api.propublica.org/congress/v1/members/B001135.json,110,,M,B001135,Richard Burr,R,3
https://api.propublica.org/congress/v1/members/B001210.json,110,,M,B001210,Robert Byrd,D,49
https://api.propublica.org/congress/v1/members/C000127.json,110,,F,C000127,Maria Cantwell,D,7
https://api.propublica.org/congress/v1/members/C000141.json,110,,M,C000141,Benjamin Cardin,D,1
https://api.propublica.org/congress/v1/members/C000174.json,110,,M,C000174,Thomas Carper,D,7
https://api.propublica.org/congress/v1/members/C001070.json,110,,M,C001070,Bob Casey,D,1
https://api.propublica.org/congress/v1/members/C000286.json,110,,M,C000286,Saxby Chambliss,R,5
https://api.propublica.org/congress/v1/members/C001041.json,110,,F,C001041,Hillary Clinton,D,7
https://api.propublica.org/congress/v1/members/C000560.json,110,,M,C000560,Tom Coburn,R,3
https://api.propublica.org/congress/v1/members/C000567.json,110,,M,C000567,Thad Cochran,R,29
https://api.propublica.org/congress/v1/members/C001057.json,110,,M,C001057,Norm Coleman,R,5
https://api.propublica.org/congress/v1/members/C001035.json,110,,F,C001035,Susan Collins,R,11
https://api.propublica.org/congress/v1/members/C000705.json,110,,M,C000705,Kent Conrad,D,21
https://api.propublica.org/congress/v1/members/C001071.json,110,,M,C001071,Bob Corker,R,1
https://api.propublica.org/congress/v1/members/C001056.json,110,,M,C001056,John Cornyn,R,5
https://api.propublica.org/congress/v1/members/C000858.json,110,,M,C000858,Larry Craig,R,17
https://api.propublica.org/congress/v1/members/C000880.json,110,,M,C000880,Michael Crapo,R,9
https://api.propublica.org/congress/v1/members/D000595.json,110,,M,D000595,Jim DeMint,R,3
https://api.propublica.org/congress/v1/members/D000388.json,110,,M,D000388,Christopher Dodd,D,27
https://api.propublica.org/congress/v1/members/D000601.json,110,,F,D000601,Elizabeth Dole,R,5
https://api.propublica.org/congress/v1/members/D000407.json,110,,M,D000407,Pete Domenici,R,35
https://api.propublica.org/congress/v1/members/D000432.json,110,,M,D000432,Byron Dorgan,D,15
https://api.propublica.org/congress/v1/members/D000563.json,110,,M,D000563,Richard Durbin,D,11
https://api.propublica.org/congress/v1/members/E000194.json,110,,M,E000194,John Ensign,R,7
https://api.propublica.org/congress/v1/members/E000285.json,110,,M,E000285,Michael Enzi,R,11
https://api.propublica.org/congress/v1/members/F000061.json,110,,M,F000061,Russ Feingold,D,15
https://api.propublica.org/congress/v1/members/F000062.json,110,,F,F000062,Dianne Feinstein,D,15
https://api.propublica.org/congress/v1/members/G000359.json,110,,M,G000359,Lindsey Graham,R,5
https://api.propublica.org/congress/v1/members/G000386.json,110,,M,G000386,Charles Grassley,R,27
https://api.propublica.org/congress/v1/members/G000445.json,110,,M,G000445,Judd Gregg,R,15
https://api.propublica.org/congress/v1/members/H001028.json,110,,M,H001028,Chuck Hagel,R,11
https://api.propublica.org/congress/v1/members/H000206.json,110,,M,H000206,Tom Harkin,D,23
https://api.propublica.org/congress/v1/members/H000338.json,110,,M,H000338,Orrin Hatch,R,31
https://api.propublica.org/congress/v1/members/H001016.json,110,,F,H001016,Kay Hutchison,R,15
https://api.propublica.org/congress/v1/members/I000024.json,110,,M,I000024,James Inhofe,R,15
https://api.propublica.org/congress/v1/members/I000025.json,110,,M,I000025,Daniel Inouye,D,39
https://api.propublica.org/congress/v1/members/I000055.json,110,,M,I000055,Johnny Isakson,R,3
https://api.propublica.org/congress/v1/members/J000177.json,110,,M,J000177,Tim Johnson,D,11
https://api.propublica.org/congress/v1/members/K000105.json,110,,M,K000105,Edward Kennedy,D,45
https://api.propublica.org/congress/v1/members/K000148.json,110,,M,K000148,John Kerry,D,23
https://api.propublica.org/congress/v1/members/K000367.json,110,,F,K000367,Amy Klobuchar,D,1
https://api.propublica.org/congress/v1/members/K000305.json,110,,M,K000305,Herb Kohl,D,19
https://api.propublica.org/congress/v1/members/K000352.json,110,,M,K000352,Jon Kyl,R,13
https://api.propublica.org/congress/v1/members/L000550.json,110,,F,L000550,Mary Landrieu,D,11
https://api.propublica.org/congress/v1/members/L000123.json,110,,M,L000123,Frank Lautenberg,D,23
https://api.propublica.org/congress/v1/members/L000174.json,110,,M,L000174,Patrick Leahy,D,33
https://api.propublica.org/congress/v1/members/L000261.json,110,,M,L000261,Carl Levin,D,29
https://api.propublica.org/congress/v1/members/L000304.json,110,,M,L000304,Joseph Lieberman,ID,19
https://api.propublica.org/congress/v1/members/L000035.json,110,,F,L000035,Blanche Lincoln,D,9
https://api.propublica.org/congress/v1/members/L000447.json,110,,M,L000447,Trent Lott,R,19
https://api.propublica.org/congress/v1/members/L000504.json,110,,M,L000504,Richard Lugar,R,31
https://api.propublica.org/congress/v1/members/M001162.json,110,,M,M001162,Mel Martinez,R,3
https://api.propublica.org/congress/v1/members/M000303.json,110,,M,M000303,John McCain,R,21
https://api.propublica.org/congress/v1/members/M001170.json,110,,F,M001170,Claire McCaskill,D,1
https://api.propublica.org/congress/v1/members/M000355.json,110,,M,M000355,Mitch McConnell,R,23
https://api.propublica.org/congress/v1/members/M000639.json,110,,M,M000639,Robert Menendez,D,2
https://api.propublica.org/congress/v1/members/M000702.json,110,,F,M000702,Barbara Mikulski,D,21
https://api.propublica.org/congress/v1/members/M001153.json,110,,F,M001153,Lisa Murkowski,R,7
https://api.propublica.org/congress/v1/members/M001111.json,110,,F,M001111,Patty Murray,D,15
https://api.propublica.org/congress/v1/members/N000032.json,110,,M,N000032,Bill Nelson,D,7
https://api.propublica.org/congress/v1/members/N000180.json,110,,M,N000180,Ben Nelson,D,7
https://api.propublica.org/congress/v1/members/O000167.json,110,,M,O000167,Barack Obama,D,3
https://api.propublica.org/congress/v1/members/P000590.json,110,,M,P000590,Mark Pryor,D,5
https://api.propublica.org/congress/v1/members/R000122.json,110,,M,R000122,Jack Reed,D,11
https://api.propublica.org/congress/v1/members/R000146.json,110,,M,R000146,Harry Reid,D,21
https://api.propublica.org/congress/v1/members/R000307.json,110,,M,R000307,Pat Roberts,R,11
https://api.propublica.org/congress/v1/members/R000361.json,110,,M,R000361,John Rockefeller,D,23
https://api.propublica.org/congress/v1/members/S001163.json,110,,M,S001163,Ken Salazar,D,3
https://api.propublica.org/congress/v1/members/S000033.json,110,,M,S000033,Bernard Sanders,I,1
https://api.propublica.org/congress/v1/members/S000148.json,110,,M,S000148,Charles Schumer,D,9
https://api.propublica.org/congress/v1/members/S001141.json,110,,M,S001141,Jeff Sessions,R,11
https://api.propublica.org/congress/v1/members/S000320.json,110,,M,S000320,Richard Shelby,R,21
https://api.propublica.org/congress/v1/members/S001142.json,110,,M,S001142,Gordon Smith,R,11
https://api.propublica.org/congress/v1/members/S000663.json,110,,F,S000663,Olympia Snowe,R,13
https://api.propublica.org/congress/v1/members/S000709.json,110,,M,S000709,Arlen Specter,R,27
https://api.propublica.org/congress/v1/members/S000770.json,110,,F,S000770,Debbie Stabenow,D,7
https://api.propublica.org/congress/v1/members/S000888.json,110,,M,S000888,Ted Stevens,R,39
https://api.propublica.org/congress/v1/members/S001078.json,110,,M,S001078,John Sununu,R,5
https://api.propublica.org/congress/v1/members/T000464.json,110,,M,T000464,Jon Tester,D,1
https://api.propublica.org/congress/v1/members/T000162.json,110,,M,T000162,Craig Thomas,R,13
https://api.propublica.org/congress/v1/members/T000250.json,110,,M,T000250,John Thune,R,3
https://api.propublica.org/congress/v1/members/V000127.json,110,,M,V000127,David Vitter,R,3
https://api.propublica.org/congress/v1/members/V000126.json,110,,M,V000126,George Voinovich,R,9
https://api.propublica.org/congress/v1/members/W000154.json,110,,M,W000154,John Warner,R,29
https://api.propublica.org/congress/v1/members/W000803.json,110,,M,W000803,Jim Webb,D,1
https://api.propublica.org/congress/v1/members/W000802.json,110,,M,W000802,Sheldon Whitehouse,D,1
https://api.propublica.org/congress/v1/members/W000437.json,110,,M,W000437,Roger Wicker,R,1
https://api.propublica.org/congress/v1/members/W000779.json,110,,M,W000779,Ron Wyden,D,12
https://api.propublica.org/congress/v1/members/A000069.json,111,,M,A000069,Daniel Akaka,D,19
https://api.propublica.org/congress/v1/members/A000360.json,111,,M,A000360,Lamar Alexander,R,7
https://api.propublica.org/congress/v1/members/B001261.json,111,,M,B001261,John Barrasso,R,3
https://api.propublica.org/congress/v1/members/B000243.json,111,,M,B000243,Max Baucus,D,31
https://api.propublica.org/congress/v1/members/B001233.json,111,,M,B001233,Evan Bayh,D,11
https://api.propublica.org/congress/v1/members/B001265.json,111,,M,B001265,Mark Begich,D,1
https://api.propublica.org/congress/v1/members/B001267.json,111,,M,B001267,Michael Bennet,D,1
https://api.propublica.org/congress/v1/members/B000382.json,111,,M,B000382,Robert Bennett,R,17
